Row.names	Gene	C1	P.Val1	C2	P.Val2	C3	P.Val3	C4	P.Val4	C5	P.Val5	Feature name (mandatory); this is the primary systematic name, if available	Gene name (locus name)	Primary CGDID	Description	Name of S. cerevisiae ortholog(s) (multiples separated by |)	Zscore1	Zscore2	Zscore3	Zscore4	Zscore5	C1_2_0.05	C2_2_0.05	C3_2_0.05	C4_2_0.05	Metago2019	SubMetago	Fsimplify	C1_1.5_0.01	C2_1.5_0.01	C3_1.5_0.01	C4_1.5_0.01	sumLow_1.5_0.01	colLow	diffLow	sumHigh_1.5_0.01	colHigh	diffHigh	type
524	CAGL0L01089g	CAGL0L01089g	-1.896	3.528045052699e-05	-1.46058333333333	9.25014359024631e-05	0.609166666666667	0.000778339538166549	0.513	0.0240875667716214	0.0456666666666667	0.850233528528025	CAGL0L01089g	GLT1	CAL0136152	Ortholog(s) have glutamate synthase (NADH) activity and role in L-glutamate biosynthetic process, ammonia assimilation cycle, invasive filamentous growth	GLT1	-2.27178576998509	-1.99315440568575	1.33766369866714	0.78887284307677	0.237381981326625	-1	0	0	0	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
525	CAGL0L01177g	CAGL0L01177g	1.94616666666667	1.69129235357645e-05	1.65375	7.01034702153556e-05	-0.337166666666667	0.0399198003673221	-0.472333333333334	0.0686678004932291	-0.300166666666667	0.323658065817341	CAGL0L01177g	FRDS1	CAL0135866	Putative soluble fumarate reductase	FRD1	2.21683315363477	2.10044930755923	-1.00066057357775	-0.934860054302251	-0.727605293898007	1	1	0	0	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	1	1	0	0	2	red	UP	0	black	NO	OFF
526	CAGL0L01551g	CAGL0L01551g	-0.683166666666667	0.00384479272809324	-1.90483333333333	1.26047727181559e-05	-1.08066666666667	7.21613620702534e-05	-1.10983333333333	0.000466483968741073	-0.1295	0.617880472827773	CAGL0L01551g		CAL0135756	Ortholog(s) have role in ascospore formation, cellular response to biotic stimulus, cellular response to chemical stimulus, cellular response to glucose starvation and cellular response to neutral pH, more	SUR7	-0.85489079288095	-2.57709429103598	-2.83779769553698	-2.05009657873979	-0.251389886751009	0	-1	-1	-1	MEMBRANE / CELL WALL	_	Others	0	-1	-1	-1	-1	darkgreen	DOWN	-2	chartreuse	DOWN	Type II
527	CAGL0L01771g	CAGL0L01771g	1.47033333333333	4.19400230999472e-05	1.21966666666667	0.000128401273454037	-1.02716666666667	6.79073714551262e-05	-0.736833333333333	0.00454776163346416	0.234333333333333	0.256649243044736	CAGL0L01771g		CAL0135014	Ortholog(s) have DNA-binding transcription factor activity, role in positive regulation of pseudohyphal growth, positive regulation of transcription by RNA polymerase II and nucleus localization	PHD1	1.66093990646804	1.52987289360512	-2.70560289254462	-1.39757387502967	0.763823232196159	0	0	-1	0	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	1	1	-1	0	2	red	UP	-1	darkgreen	DOWN	Type I
528	CAGL0L02079g	CAGL0L02079g	-1.70916666666667	0.000303270452436384	-1.20791666666667	0.000444811306018714	-0.3035	0.231621423455328	0.210666666666667	0.40301594745013	0.0563333333333334	0.904492867157116	CAGL0L02079g		CAL0135984	Ortholog(s) have tricarboxylate secondary active transmembrane transporter activity, role in mitochondrial citrate transmembrane transport, transmembrane transport and plasma membrane localization	CTP1	-2.05351735314659	-1.66103928049687	-0.917472566710289	0.259973743644168	0.267145444273312	-1	0	0	0	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
529	CAGL0L02167g	CAGL0L02167g	1.03533333333333	0.000725772280835916	1.20366666666667	0.000880844920405825	2.2625	9.58933025016604e-05	1.2445	0.000385254283198501	-0.279333333333333	0.294434078564993	CAGL0L02167g		CAL0135268	Ortholog(s) have 3-hydroxyacyl-CoA dehydrogenase activity, enoyl-CoA hydratase activity and role in fatty acid beta-oxidation, fatty acid catabolic process, glyoxylate cycle, pathogenesis, very long-chain fatty acid catabolic process	FOX2	1.1527502829636	1.50884185665384	5.4229361151288	2.06855208641177	-0.669473530330258	0	0	1	1	REDOX SIGNALING	PEROXISOME	F3	0	1	1	1	1	firebrick	UP	2	red	UP	Type II
530	CAGL0L02321g	CAGL0L02321g	-0.264	0.129909427286997	0.739166666666667	0.0877409982659831	0.0993333333333335	0.528812202074407	1.8465	0.000728721314134186	-0.927666666666667	0.0798512275048372	CAGL0L02321g		CAL0136040	Ortholog(s) have adenylylsulfate kinase activity and role in sulfate assimilation, sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin), sulfur amino acid metabolic process	MET14	-0.365198492837402	0.898284565162151	0.0779007629860666	3.12168524360612	-2.4785340125586	0	0	0	1	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
531	CAGL0L02937g	CAGL0L02937g	-2.31866666666667	0.000163905116832348	-1.51216666666667	0.000426889802895953	0.188666666666667	0.420757269856001	0.122666666666667	0.682966169633844	0.211666666666667	0.650763123155595	CAGL0L02937g	HIS3	CAL0135520	Putative imidazoleglycerol-phosphate dehydratase	HIS3	-2.76556695205683	-2.06095759252345	0.298637256456173	0.106027368506123	0.700575873434448	-1	-1	0	0	METABOLISM	AMINO ACID METABOLISM	F1	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
532	CAGL0L03135g	CAGL0L03135g	1.91616666666667	1.28924373180095e-05	1.60183333333333	1.39848278908714e-05	0.3635	0.00822932312284166	0.286333333333333	0.14825261718385	-0.248166666666667	0.19276007024017	CAGL0L03135g		CAL0135334	Putative phospholipase D; gene is upregulated in azole-resistant strain	SPO14	2.18178559339308	2.03220797411837	0.730638341624346	0.392344301054532	-0.582508412032906	1	1	0	0	REGULATION	OTHERS	F2	1	1	0	0	2	red	UP	0	black	NO	OFF
533	CAGL0L03267g	CAGL0L03267g	1.38866666666667	8.00780365099738e-05	1.20341666666667	0.000311839351052908	1.35183333333333	3.38053800775544e-05	0.6875	0.0118736234630052	-0.166166666666666	0.537865841467739	CAGL0L03267g	GAP1	CAL0135508	Ortholog(s) have L-proline transmembrane transporter activity, amino acid transmembrane transporter activity, beta-alanine transmembrane transporter activity, polyamine transmembrane transporter activity	GAP1	1.56553265914345	1.50851324670148	3.17274171154548	1.09414150741301	-0.353701790630245	0	0	1	0	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	1	1	1	0	2	red	UP	1	firebrick	UP	Type II
534	CAGL0L03377g	CAGL0L03377g	0.282166666666666	0.14984853890529	-0.195833333333333	0.380454149325661	1.02666666666667	0.000144487290984005	0.693666666666667	0.00758794997813581	-0.600833333333333	0.027558803596087	CAGL0L03377g		CAL0136000	Ortholog(s) have DNA-binding transcription activator activity, RNA polymerase II-specific, RNA polymerase II proximal promoter sequence-specific DNA binding activity	SIP4	0.272861812229283	-0.330716656677961	2.36927734818694	1.10492941627685	-1.56656290570776	0	0	1	0	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	0	0	1	0	0	black	NO	1	firebrick	UP	OFF
535	CAGL0L03696g	CAGL0L03696g	0.386166666666667	0.218477368890471	0.203916666666667	0.436177733789059	-0.5675	0.00845401874783302	-1.23416666666667	0.000811148630603319	-1.0775	0.00909791107015442	CAGL0L03696g		CAL0136030	Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	ECM3	0.394360021067126	0.194730657151541	-1.56979832353239	-2.26760414664317	-2.89661765613785	0	0	0	-1	MEMBRANE / CELL WALL	_	Others	0	0	-1	-1	0	black	NO	-2	chartreuse	DOWN	OFF
536	CAGL0L03806g	CAGL0L03806g	-1.70733333333333	3.78910626558423e-05	-0.82575	0.00270342066270377	-0.232166666666667	0.165413967177509	-0.742166666666667	0.00583288798743023	0.148333333333333	0.610539445382184	CAGL0L03806g		CAL0135596	Ortholog(s) have rRNA binding activity and role in actomyosin contractile ring assembly, maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), ribosomal large subunit biogenesis	NOP15	-2.05137555779849	-1.15870419998361	-0.741212829387145	-1.40690395837137	0.523855312188492	-1	0	0	0	METABOLISM	RIBOSOMAL BIOGENESIS	F1	-1	0	0	0	-1	darkgreen	DOWN	0	black	NO	OFF
537	CAGL0L03828g	CAGL0L03828g	-1.77233333333333	0.0038111418317676	-2.28191666666667	5.82944575083315e-06	-1.506	3.38053800775544e-05	-2.718	1.89871820134404e-06	-0.635666666666667	0.0404867467009071	CAGL0L03828g		CAL0135972	Ortholog(s) have electron transfer activity, role in ergosterol biosynthetic process, sterol biosynthetic process and endoplasmic reticulum membrane localization	CYB5	-2.12731193832214	-3.07274763585118	-3.88876697041703	-4.86340827136668	-1.66375921439304	-1	-1	-1	-1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	-1	-1	-1	-1	-2	chartreuse	DOWN	-2	chartreuse	DOWN	Type II
538	CAGL0L03846g	CAGL0L03846g	-2.60916666666667	9.3701814540432e-06	-1.59766666666667	6.28001651605379e-05	0.248666666666667	0.146481083357428	-0.715833333333333	0.0116771865843941	-0.3115	0.257032290914221	CAGL0L03846g		CAL0135480	Ortholog(s) have RNA helicase activity, RNA-dependent ATPase activity	DBP2	-3.10494416039716	-2.17334219623182	0.446893110279378	-1.36083667187173	-0.759228973278862	-1	-1	0	0	REGULATION	RNA BINDING	F2	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
539	CAGL0L03982g	CAGL0L03982g	0.380666666666667	0.0362701582476457	-0.180416666666667	0.353168882233245	0.900416666666667	0.000758239837125339	1.246	0.000198096630380722	-0.594833333333334	0.0171993504032991	CAGL0L03982g		CAL0135146	Ortholog(s) have malate synthase activity, role in acetate catabolic process, carbon utilization, fatty acid catabolic process, glyoxylate cycle and cytosol, peroxisomal matrix, peroxisome localization	MLS1	0.387934635022817	-0.310452376282201	2.05732232243395	2.07117617235162	-1.54982095780025	0	0	1	1	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	0	0	1	1	0	black	NO	2	red	UP	OFF
540	CAGL0L04070g	CAGL0L04070g	0.128333333333333	0.508261526487444	0.044	0.893659012859381	0.0889999999999999	0.648939043258385	2.29116666666667	0.000215385198370333	0.410666666666667	0.189950226301209	CAGL0L04070g		CAL0135862	Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit, mitochondrion localization	YNL122C	0.0931457116566406	-0.0154701757104169	0.0523678103831806	3.89958094222034	1.25585047903359	0	0	0	1	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
541	CAGL0L04510g	CAGL0L04510g	-1.56716666666667	0.000221471534165524	-1.79433333333333	6.55292482667671e-05	0.323333333333334	0.117115372993391	-0.8685	0.00943416657976431	-0.204666666666667	0.601318602434705	CAGL0L04510g		CAL0135818	Ortholog(s) have structural constituent of ribosome activity	RPS28A	-1.88762556800261	-2.43184869209124	0.631389283926034	-1.62791030752788	-0.461129289703446	0	-1	0	0	REGULATION	TRANSLATION	F2	-1	-1	0	-1	-2	chartreuse	DOWN	-1	darkgreen	DOWN	Type II
542	CAGL0L04598g	CAGL0L04598g	2.06516666666667	7.4860510208523e-06	0.263	0.179688629611193	0.3335	0.051242599345285	0.432333333333333	0.0694169511610633	-1.29933333333333	0.000250612104989014	CAGL0L04598g		CAL0135762	Ortholog(s) have RNA 7-methylguanosine cap binding, m7G(5')pppN diphosphatase activity, role in cellular response to starvation, deadenylation-dependent decapping of nuclear-transcribed mRNA and P-body, cytoplasm, nucleus localization	DCS2	2.35585514259345	0.272392142560155	0.656510414712744	0.647755332533561	-3.51560467460725	1	0	0	0	REGULATION	OTHERS	F2	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
543	CAGL0L04664g	CAGL0L04664g	-1.38666666666667	7.82543754109713e-05	-1.60966666666667	7.89932926906464e-05	0.194166666666667	0.13757593313296	0.475166666666667	0.0508447011965406	-0.048	0.872470684968804	CAGL0L04664g	HEM15	CAL0136122	Ortholog(s) have 2 iron, 2 sulfur cluster binding, ferrochelatase activity, role in heme biosynthetic process and mitochondrial inner membrane localization	HEM15	-1.67675608054847	-2.18911547394528	0.312227376389966	0.722687564371588	-0.0239784276739742	0	-1	0	0	METABOLISM	HEME BIOSYNTHESIS	F1	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
544	CAGL0L05236g	CAGL0L05236g	-0.274333333333334	0.097931634120355	-1.218	0.000437658743582285	1.16833333333333	3.38053800775544e-05	0.761666666666667	0.00716586320948272	-0.128833333333333	0.665705814230372	CAGL0L05236g	MDH1	CAL0136024	Malate dehydrogenase	MDH1	-0.377270430253982	-1.6742932152422	2.71932589193618	1.22388797888352	-0.24952967031684	0	0	1	0	REDOX SIGNALING	METABOLISM	F3	0	-1	1	0	-1	darkgreen	DOWN	1	firebrick	UP	Type I
545	CAGL0L05258g	CAGL0L05258g	4.01216666666667	2.9336920077292e-06	5.03558333333333	6.11232791434077e-08	-1.3275	3.38053800775544e-05	-0.6745	0.0101070306038065	1.1715	0.00183735965582952	CAGL0L05258g		CAL0136012	Ortholog(s) have sulfiredoxin activity and role in cellular protein localization, cellular response to oxidative stress	SRX1	4.63044180227884	6.54566566983333	-3.44770580529299	-1.28852852597355	3.37882248452777	1	1	-1	0	REDOX SIGNALING	THIOL REDOX	F3	1	1	-1	0	2	red	UP	-1	darkgreen	DOWN	Type I
546	CAGL0L05500g	CAGL0L05500g	-1.36833333333333	7.11861146250987e-05	-0.5775	0.0120898403447259	-0.458833333333333	0.0102133189630694	-1.2335	0.00013966252136091	0.255166666666667	0.231104727080837	CAGL0L05500g		CAL0136060	Ortholog(s) have role in ribosomal large subunit biogenesis and cytoplasm, nucleus localization	ALB1	-1.65533812706744	-0.832394517286491	-1.30129049938592	-2.26643788622546	0.821954995763908	0	0	0	-1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	-1	0	0	-1	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
547	CAGL0L05742g	CAGL0L05742g	1.73316666666667	1.37592493522448e-05	1.57925	2.04160784785437e-05	-0.0946666666666669	0.490220326588422	-0.534666666666667	0.037338210673964	-0.143833333333333	0.484426893172725	CAGL0L05742g		CAL0135616	Ortholog(s) have iron ion transmembrane transporter activity, role in iron import into the mitochondrion and mitochondrion localization	MRS3	1.9679954759188	2.00252354175486	-0.401459831042299	-1.04390540335837	-0.291384540085619	0	1	0	0	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	1	1	0	0	2	red	UP	0	black	NO	OFF
548	CAGL0L05786g	CAGL0L05786g	0.0398333333333334	0.873693331068671	-0.464	0.0411740379826357	0.988666666666667	9.19026998581569e-05	0.197333333333333	0.354013158419084	-0.572333333333333	0.0171000321797623	CAGL0L05786g		CAL0135208	Has domain(s) with predicted nucleic acid binding, zinc ion binding activity		-0.0102445910563314	-0.683205598913387	2.27538197409891	0.236648535289918	-1.48703865314708	0	0	1	0	UNCLASSIFIED	_	Others	0	0	1	0	0	black	NO	1	firebrick	UP	OFF
549	CAGL0L06094g	CAGL0L06094g	1.6635	0.111528896277003	4.12316666666667	1.33373236386286e-07	1.43733333333333	0.0106883111296071	0.0596666666666665	0.835184170143209	-1.0245	0.0957044355241317	CAGL0L06094g	STR3	CAL0135454	Putative cystathionine beta-lyase; gene is upregulated in azole-resistant strain	STR3	1.88660725269089	5.34634888035674	3.38400630324355	-0.0041842409677057	-2.7487304496215	0	1	1	0	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	0	1	0	0	1	firebrick	UP	0	black	NO	OFF
550	CAGL0L06160g	CAGL0L06160g	-1.74283333333333	0.00024677877464757	-2.49666666666667	5.82944575083315e-06	0.2255	0.202823452613156	0.163	0.565634032154003	0.0864999999999999	0.809161073714387	CAGL0L06160g		CAL0135058	Ortholog(s) have cytochrome-c oxidase activity, zinc ion binding activity and role in mitochondrial electron transport, cytochrome c to oxygen	COX4	-2.09284850408448	-3.35502358493157	0.389649877830973	0.176586123777726	0.351320237919412	-1	-1	0	0	REDOX SIGNALING	RESPIRATORY CHAIN	F3	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
551	CAGL0L06512g	CAGL0L06512g	2.12033333333333	0.000183533643388208	-0.0146666666666665	0.963438071794966	0.543333333333333	0.0261973815659645	0.743666666666667	0.0377010577618274	-1.13683333333333	0.00822178389126258	CAGL0L06512g		CAL0134982	Ortholog(s) have role in meiotic cell cycle	BNS1	2.42030371170455	-0.0925839778650904	1.17499408127779	1.19239894760528	-3.0621769187788	1	0	0	0	UNCLASSIFIED	_	Others	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
552	CAGL0L06578g	CAGL0L06578g	0.931833333333333	0.000235145263422389	1.92816666666667	6.55292482667671e-05	0.136166666666667	0.276682495908202	0.0443333333333333	0.877278893793061	-0.116666666666667	0.722640110773436	CAGL0L06578g		CAL0135310	Ortholog(s) have ubiquitin ligase activator activity	AMA1	1.03183620012978	2.46115349860375	0.168913384360867	-0.0310082305750922	-0.215580720393274	0	1	0	0	REGULATION	OTHERS	F2	0	1	0	0	1	firebrick	UP	0	black	NO	OFF
553	CAGL0L06666g	CAGL0L06666g	-1.55616666666667	0.000325271411131358	-3.19616666666667	2.82823629862536e-05	-1.353	0.000298431370091561	-2.58466666666667	0.000105904833020723	-1.37416666666667	0.018255338360648	CAGL0L06666g	YHB1	CAL0135000	Putative flavohemoglobin, involved in nitric oxide detoxification	YHB1	-1.874774795914	-4.27447423164511	-3.51071454316786	-4.63015618782419	-3.7244139693426	0	-1	-1	-1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	-1	-1	-1	-1	-2	chartreuse	DOWN	-2	chartreuse	DOWN	Type II
554	CAGL0L06776g	CAGL0L06776g	-0.595166666666667	0.0306515063659658	1.888	0.000330615706551397	0.440166666666667	0.145347600911065	-1.49733333333333	0.000996386278465328	-0.468666666666667	0.30557017028922	CAGL0L06776g		CAL0135798	Has domain(s) with predicted DNA-binding transcription factor activity, sequence-specific DNA binding, zinc ion binding activity and role in regulation of transcription, DNA-templated		-0.752084616172007	2.40835683292398	0.920076377065108	-2.72798544653516	-1.19777499763396	0	1	0	-1	REGULATION	UNKNOWN	F2	0	1	0	-1	1	firebrick	UP	-1	darkgreen	DOWN	Type I
555	CAGL0L06864g	CAGL0L06864g	2.54183333333333	0.000370578168924486	3.07983333333333	4.85182553909488e-06	1.06233333333333	0.000144487290984005	0.653333333333333	0.0304646500421293	-0.332666666666667	0.360241457346863	CAGL0L06864g		CAL0135544	Putative protein related to ECM3; gene is downregulated in azole-resistant strain		2.91272193310023	3.97495001249237	2.45740721684851	1.03437066100524	-0.818290845063695	1	1	1	0	UNCLASSIFIED	_	Others	1	1	1	0	2	red	UP	1	firebrick	UP	Type II
556	CAGL0L07480g	CAGL0L07480g	2.28216666666667	1.53418580245171e-06	1.12466666666667	0.000294335170491414	0.6705	0.0829427046366142	-0.4045	0.0771275531805818	-1.20966666666667	0.000515203544477878	CAGL0L07480g		CAL0135396	Ortholog(s) have DNA-binding transcription factor activity, double-stranded DNA binding, sequence-specific DNA binding activity	NRG2	2.60936582834165	1.40500111170692	1.48921412701975	-0.816193056800008	-3.26540556421165	1	0	0	0	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
557	CAGL0L07502g	CAGL0L07502g	0.3895	0.138142403325548	-1.55966666666667	0.00224578556219077	1.2275	0.00163296887600667	1.5705	0.00198953335699408	-0.981833333333333	0.0779533792720405	CAGL0L07502g		CAL0136056	Putative GPI-linked cell wall protein	TIP1	0.398254194427313	-2.12339348347255	2.86552263667851	2.63885343067316	-2.62967659783475	0	-1	1	1	MEMBRANE / CELL WALL	_	Others	0	-1	1	1	-1	darkgreen	DOWN	2	red	UP	Type I
558	CAGL0L07546g	CAGL0L07546g	-0.3465	0.229579564854143	0.929416666666667	0.00178202162025951	-0.424333333333333	0.0200642062962056	1.24833333333333	0.000660399599067643	0.271166666666667	0.313608320782593	CAGL0L07546g		CAL0135244	Ortholog(s) have amino acid transmembrane transporter activity and role in amino acid transport, transmembrane transport	BAP3	-0.461579283502036	1.1483567389109	-1.21604338343758	2.07525808381362	0.866600190183939	0	0	0	1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
559	CAGL0L08114g	CAGL0L08114g	-1.81083333333333	0.000190002299690565	-1.44383333333333	6.28001651605379e-05	-0.212333333333333	0.0813931721430382	-0.905833333333333	0.0012085401764592	-0.022	0.924421393234559	CAGL0L08114g		CAL0135080	Has domain(s) with predicted structural constituent of ribosome activity, role in translation and ribosome localization		-2.1722896406323	-1.97113753887738	-0.692206033262251	-1.69322089091978	0.0485700132585765	-1	0	0	0	METABOLISM	RIBOSOMAL BIOGENESIS	F1	-1	-1	0	-1	-2	chartreuse	DOWN	-1	darkgreen	DOWN	Type II
560	CAGL0L08118g	CAGL0L08118g	-1.79033333333333	0.000105475405951344	-1.52675	7.55174571599665e-05	-0.252	0.130090270993616	-1.34366666666667	0.00023319685685611	-0.11	0.721297893757508	CAGL0L08118g		CAL0135638	Ortholog(s) have mRNA binding activity, role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), ribosomal small subunit assembly and small-subunit processome localization	RPS14A	-2.14834047446715	-2.08012650641133	-0.790219625512037	-2.45916242025244	-0.196978556051595	-1	-1	0	-1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	-1	-1	0	-1	-2	chartreuse	DOWN	-1	darkgreen	DOWN	Type II
561	CAGL0L08184g	CAGL0L08184g	-1.54583333333333	8.45432466919835e-05	-2.06441666666667	2.37272907897467e-05	-0.184166666666667	0.23295652439062	-0.693666666666667	0.0204644847987085	0.156333333333333	0.64562388475613	CAGL0L08184g	FEN1	CAL0135906	Predicted fatty acid elongase with role in sphingolipid biosynthetic process; mutants show reduced sensitivity to caspofungin and increased sensitivity to micafungin	ELO2	-1.86270285849742	-2.78685697729479	-0.62260814632858	-1.32205851298279	0.546177909398507	0	-1	0	0	METABOLISM	FATTY ACID AND LIPIDS	F1	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
