C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42
CAGL0L09273g		Ortholog(s) have isocitrate lyase activity, methylisocitrate lyase activity, role in propionate catabolic process, 2-methylcitrate cycle and mitochondrial matrix localization	2.326	4.288e-05	3.401	1.971e-07	1.16	3.476e-04	0.736	5.503e-03	2.661	4.397	2.698	1.18	1	1	1	0	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L09273g	Type II	UP	UP	UP	0	CAGL0L09273g	YPR006C	S000006210	YPR006C	ICL2	2-methylisocitrate lyase of the mitochondrial matrix; functions in the methylcitrate cycle to catalyze the conversion of 2-methylisocitrate to succinate and pyruvate; ICL2 transcription is repressed by glucose and induced by ethanol	2.735	9.440e-06	-0.186	3.171e-01	0.038	9.999e-01	0.152	6.945e-01
CAGL0L09383g	SUT2	Ortholog(s) have role in negative regulation of filamentous growth of a population of unicellular organisms in response to starvation by negative regulation of transcription from RNA polymerase II promoter, more	1.992	1.717e-04	0.418	8.935e-02	0.017	9.487e-01	0.682	7.405e-03	2.271	0.476	-0.126	1.085	1	0	0	0	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0L09383g	OFF	UP	0	0	0	CAGL0L09383g	YPR009W	S000006213	YPR009W	SUT2	Zn2Cys6 family transcription factor; positively regulates sterol uptake under anaerobic conditions with SUT1; represses filamentation-inducing genes during non-starvation conditions; positively regulates mating along with SUT1 by repressing the expression of genes (PRR2, NCE102 and RHO5) which function as mating inhibitors; multicopy suppressor of mutations that cause low activity of the cAMP/PKA pathway; SUT2 has a paralog, SUT1, that arose from the whole genome duplication	-0.905	2.020e-02	0.131	6.284e-01	0.126	9.999e-01	0.385	4.402e-01
CAGL0L09537g		Has domain(s) with predicted FMN binding, catalytic activity, oxidoreductase activity and role in oxidation-reduction process	1.173	5.795e-04	0.861	8.449e-03	1.049	1.875e-04	0.836	8.371e-03	1.314	1.059	2.425	1.355	0	0	1	0	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L09537g	OFF	0	0	UP	0	CAGL0L09537g	YHR179W	S000001222	YHR179W	OYE2	Conserved NADPH oxidoreductase containing flavin mononucleotide (FMN); responsible for geraniol reduction into citronellol during fermentation; homologous to Oye3p with different ligand binding and catalytic properties; may be involved in sterol metabolism, oxidative stress response, and programmed cell death; protein abundance increases in response to DNA replication stress	0.702	5.820e-03	0.597	7.323e-02	0.123	9.999e-01	1	1.145e-01
CAGL0L10142g	RSB1	Putative sphingolipid flippase; gene is upregulated in azole-resistant strain	-0.448	7.911e-03	-2.089	4.422e-05	-0.295	8.909e-02	-0.958	4.548e-03	-0.58	-2.819	-0.896	-1.784	0	-1	0	0	MEMBRANE / CELL WALL	_	Others	CAGL0L10142g	Type II	0	DOWN	0	DOWN	CAGL0L10142g	YOR049C	S000005575	YOR049C	RSB1	Putative sphingoid long-chain base (LCB) efflux transporter; integral membrane transporter that localizes to the plasma membrane and may transport long chain bases (LCBs) from the cytoplasmic side toward the extracytoplasmic side of the membrane; role in glycerophospholipid translocation; suppressor of the sphingoid LCB sensitivity of an LCB-lyase mutation	-1.359	4.830e-04	0.849	6.801e-02	0.642	9.999e-01	1.257	1.358e-01
CAGL0L10164g		Ortholog(s) have role in translational termination and nucleus localization	-1.958	3.396e-05	-2.199	1.881e-05	-1.015	4.849e-05	-1.018	2.789e-03	-2.344	-2.964	-2.675	-1.889	-1	-1	-1	0	REGULATION	TRANSLATION	F2	CAGL0L10164g	Type II	DOWN	DOWN	DOWN	DOWN	CAGL0L10164g	YOR051C	S000005577	YOR051C	ETT1	Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough	-0.832	8.650e-04	0.231	1.451e-01	-0.068	9.999e-01	-0.292	4.408e-01
CAGL0L10362g		Ortholog of S. cerevisiae : YOR062C and Saccharomyces cerevisiae S288C : YOR062C	2.063	6.954e-06	0.672	6.939e-03	-0.073	5.829e-01	0.452	4.036e-02	2.353	0.811	-0.349	0.682	1	0	0	0	REGULATION	UNKNOWN	F2	CAGL0L10362g	OFF	UP	0	0	0	CAGL0L10362g	YOR062C	S000005588	YOR062C		Protein of unknown function; similar to Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; YOR062C has a paralog, YKR075C, that arose from the whole genome duplication	-0.328	2.710e-01	-0.605	2.355e-01	0.342	9.999e-01	0.319	6.517e-01
CAGL0L10406g	CYT1	Ortholog(s) have electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity and role in mitochondrial electron transport, ubiquinol to cytochrome c	-0.967	2.131e-03	-1.844	3.810e-04	0.733	5.706e-03	0.6	5.662e-02	-1.187	-2.497	1.644	0.941	0	-1	0	0	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0L10406g	Type I	0	DOWN	UP	0	CAGL0L10406g	YOR065W	S000005591	YOR065W	CYT1	Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex	-2.789	3.180e-06	2.102	2.562e-04	-0.236	9.999e-01	0.255	4.853e-01
CAGL0L10582g		Has domain(s) with predicted mannosyl-oligosaccharide glucosidase activity and role in oligosaccharide metabolic process	2.427	7.954e-05	1.176	4.793e-04	0.729	1.807e-04	0.098	7.000e-01	2.779	1.472	1.633	0.063	1	0	0	0	METABOLISM	UNKNOWN	F1	CAGL0L10582g	Type II	UP	0	UP	0	CAGL0L10582g	YMR196W	S000004809	YMR196W		Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YMR196W is not an essential gene	2.817	2.500e-06	0.113	6.255e-01	-0.017	9.999e-01	0.056	9.014e-01
CAGL0L10780g		Ortholog(s) have acetyl-CoA carboxylase activity, role in long-chain fatty acid biosynthetic process and mitochondrion localization	0.831	3.993e-03	0.588	1.819e-02	-0.238	4.064e-02	-1.556	2.140e-04	0.914	0.699	-0.756	-2.83	0	0	0	-1	MEMBRANE / CELL WALL	_	Others	CAGL0L10780g	OFF	0	0	0	DOWN	CAGL0L10780g	YMR207C	S000004820	YMR207C	HFA1	Mitochondrial acetyl-coenzyme A carboxylase; catalyzes production of malonyl-CoA in mitochondrial fatty acid biosynthesis; relocalizes from mitochondrion to cytoplasm upon DNA replication stress; genetic and comparative analysis suggests that translation begins at a non-canonical (Ile) start codon at -372 relative to the annotated start codon	0.762	9.280e-03	0.662	5.956e-03	-0.039	9.999e-01	-0.296	6.375e-01
CAGL0L10868g		Ortholog(s) have plasma membrane localization	-1.8	1.376e-05	-0.775	1.434e-03	0.206	1.026e-01	0.01	9.656e-01	-2.159	-1.092	0.343	-0.09	-1	0	0	0	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0L10868g	OFF	DOWN	0	0	0	CAGL0L10868g	YOR271C	S000005797	YOR271C	FSF1	Putative protein; predicted to be an alpha-isopropylmalate carrier; belongs to the sideroblastic-associated protein family; non-tagged protein is detected in purified mitochondria; likely to play a role in iron homeostasis	-0.811	1.050e-03	1.432	2.129e-04	-0.003	9.999e-01	-0.216	5.891e-01
CAGL0L10890g		Ortholog(s) have role in cellular response to biotic stimulus, cellular response to starvation, chromosome organization and filamentous growth, more	-1.188	3.724e-04	-0.873	1.389e-03	0.04	8.411e-01	-1.144	2.909e-04	-1.445	-1.221	-0.068	-2.11	0	0	0	-1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L10890g	OFF	0	0	0	DOWN	CAGL0L10890g	YOR272W	S000005798	YOR272W	YTM1	Constituent of 66S pre-ribosomal particles; forms a complex with Nop7p and Erb1p that is required for maturation of the large ribosomal subunit; has seven C-terminal WD repeats	-1.515	6.220e-05	0.195	3.408e-01	-0.031	9.999e-01	-0.041	9.376e-01
CAGL0L11000g		Ortholog(s) have uroporphyrinogen-III synthase activity and role in heme biosynthetic process	-2.146	3.065e-06	-1.97	5.829e-06	0.081	4.812e-01	-0.184	3.608e-01	-2.564	-2.663	0.033	-0.43	-1	-1	0	0	METABOLISM	HEME BIOSYNTHESIS	F1	CAGL0L11000g	OFF	DOWN	DOWN	0	0	CAGL0L11000g	YOR278W	S000005804	YOR278W	HEM4	Uroporphyrinogen III synthase; catalyzes the conversion of hydroxymethylbilane to uroporphyrinogen III, the fourth step in heme biosynthesis; deficiency in the human homolog can result in the disease congenital erythropoietic porphyria	-2.518	8.230e-06	2.127	3.406e-05	0.035	9.999e-01	0.263	7.217e-01
CAGL0L11506g		Ortholog(s) have hydroxymethylglutaryl-CoA reductase (NADPH) activity and role in cellular response to drug, ergosterol biosynthetic process, isopentenyl diphosphate biosynthetic process, mevalonate pathway	-0.591	5.604e-02	-1.514	2.282e-04	-0.244	9.808e-02	-0.698	2.130e-02	-0.748	-2.064	-0.772	-1.329	0	-1	0	0	REDOX SIGNALING	OTHERS	F3	CAGL0L11506g	OFF	0	DOWN	0	0	CAGL0L11506g	YML075C	S000004540	YML075C	HMG1	HMG-CoA reductase; catalyzes conversion of HMG-CoA to mevalonate, which is a rate-limiting step in sterol biosynthesis; one of two isozymes; localizes to nuclear envelope; overproduction induces formation of karmellae; forms foci at nuclear periphery upon DNA replication stress; HMG1 has a paralog, HMG2, that arose from the whole genome duplication; human homolog HMGCR can complement yeast hmg1 mutant	-0.606	1.110e-02	0.523	2.743e-02	-0.003	9.999e-01	-0.239	5.742e-01
CAGL0L11814g		Ortholog(s) have glycolipid floppase activity, ion transmembrane transporter activity, phosphorylative mechanism, phosphatidylcholine flippase activity, phosphatidylethanolamine flippase activity	0.373	1.946e-02	-0.134	6.360e-01	0.652	6.924e-04	1.391	2.076e-03	0.379	-0.25	1.444	2.325	0	0	0	1	MEMBRANE / CELL WALL	_	Others	CAGL0L11814g	OFF	0	0	0	UP	CAGL0L11814g	YER166W	S000000968	YER166W	DNF1	Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation, contributing to endocytosis, protein transport, and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF1 has a paralog, DNF2, that arose from the whole genome duplication	0.419	5.880e-02	-0.406	1.259e-01	-0.292	9.999e-01	-0.445	3.281e-01
CAGL0L11902g		Ortholog(s) have adenylate kinase activity, nucleoside triphosphate adenylate kinase activity, role in nucleotide metabolic process and mitochondrial inner membrane, mitochondrial matrix localization	1.249	1.308e-04	0.849	2.339e-03	1.147	5.530e-04	1.256	5.646e-04	1.402	1.043	2.666	2.088	0	0	1	1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0L11902g	OFF	0	0	UP	UP	CAGL0L11902g	YER170W	S000000972	YER170W	ADK2	Mitochondrial adenylate kinase; catalyzes the reversible synthesis of GTP and AMP from GDP and ADP; may serve as a back-up for synthesizing GTP or ADP depending on metabolic conditions; 3' sequence of ADK2 varies with strain background	0.287	3.290e-01	1.089	7.479e-03	0.231	9.999e-01	-0.373	6.436e-01
CAGL0L11990g		Ortholog(s) have RNA polymerase II activating transcription factor binding, disulfide oxidoreductase activity	5.902	1.183e-06	5.625	1.334e-07	-0.772	3.068e-02	0.298	5.141e-01	6.838	7.321	-2.076	0.412	1	1	-1	0	REGULATION	OTHERS	F2	CAGL0L11990g	OFF	UP	UP	0	0	CAGL0L11990g	YER174C	S000000976	YER174C	GRX4	Glutathione-dependent oxidoreductase; hydroperoxide and superoxide-radical responsive; monothiol glutaredoxin subfamily member along with Grx3p and Grx5p; protects cells from oxidative damage; with Grx3p, binds to Aft1p in iron-replete conditions, promoting its dissociation from promoters; mutant has increased aneuploidy tolerance; transcription regulated by Yap5p; GRX4 has a paralog, GRX3, that arose from the whole genome duplication	3.984	2.040e-05	-1.55	3.919e-03	-0.222	9.999e-01	0.2	8.145e-01
CAGL0L12364g	ERG10	Ortholog(s) have acetyl-CoA C-acetyltransferase activity, role in ergosterol biosynthetic process and cytoplasm, intracellular localization	0.136	3.831e-01	-0.363	1.191e-01	-0.392	4.636e-02	-1.359	1.245e-04	0.102	-0.551	-1.136	-2.485	0	0	0	-1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L12364g	OFF	0	0	0	DOWN	CAGL0L12364g	YPL028W	S000005949	YPL028W	ERG10	Acetyl-CoA C-acetyltransferase (acetoacetyl-CoA thiolase); cytosolic enzyme that transfers an acetyl group from one acetyl-CoA molecule to another, forming acetoacetyl-CoA; involved in the first step in mevalonate biosynthesis; human ACAT1 functionally complements the growth defect caused by repression of ERG10 expression	0.552	2.080e-02	0.351	9.967e-02	-0.053	9.999e-01	-0.525	2.704e-01
CAGL0L12562g		Ortholog(s) have DNA-binding transcription factor activity, RNA polymerase II-specific, proximal promoter sequence-specific DNA binding activity	0.653	4.263e-03	1.581	4.884e-05	-0.082	6.130e-01	0.368	1.274e-01	0.706	2.005	-0.371	0.536	0	1	0	0	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0L12562g	OFF	0	UP	0	0	CAGL0L12562g	YPL038W	S000005959	YPL038W	MET31	Zinc-finger DNA-binding transcription factor; targets strong transcriptional activator Met4p to promoters of sulfur metabolic genes; involved in transcriptional regulation of the methionine biosynthetic genes; feedforward loop controlling expression of MET32 and the lack of such a loop for MET31 may account for the differential actions of Met31p and Met32p; MET31 has a paralog, MET32, that arose from the whole genome duplication	-0.333	2.150e-02	-0.002	9.916e-01	0.108	9.999e-01	0.374	2.229e-01
CAGL0L12914g		Ortholog of S. cerevisiae : YKL050C and Saccharomyces cerevisiae S288C : YKL050C	0.696	3.877e-03	-0.84	5.930e-02	0.882	7.764e-04	1.033	2.417e-02	0.757	-1.178	2.011	1.699	0	0	1	0	UNCLASSIFIED	_	Others	CAGL0L12914g	OFF	0	0	UP	0	CAGL0L12914g	YKL050C	S000001533	YKL050C		Protein of unknown function; the YKL050W protein is a target of the SCFCdc4 ubiquitin ligase complex and YKL050W transcription is regulated by Azf1p; YKL050C has a paralog, EIS1, that arose from the whole genome duplication	2.524	1.080e-05	-0.06	7.761e-01	-0.127	9.999e-01	0.341	3.357e-01
CAGL0L12936g		Ortholog(s) have role in protein targeting to mitochondrion and integral component of mitochondrial outer membrane, mitochondrial outer membrane localization	-0.555	1.495e-02	-0.722	2.854e-02	-0.264	1.746e-01	1.246	1.902e-03	-0.706	-1.023	-0.819	2.071	0	0	0	1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0L12936g	OFF	0	0	0	UP	CAGL0L12936g	YHR117W	S000001159	YHR117W	TOM71	Mitochondrial outer membrane protein; probable minor component of the TOM (translocase of outer membrane) complex responsible for recognition and import of mitochondrially directed proteins; TOM71 has a paralog, TOM70, that arose from the whole genome duplication	-0.222	1.370e-01	0.141	5.455e-01	0.045	9.999e-01	-0.345	4.953e-01
CAGL0L13156g		Ortholog(s) have enzyme inhibitor activity, role in ubiquitin recycling and endosome localization	-1.881	3.707e-05	-1.852	5.829e-06	0.07	5.976e-01	-2.015	1.431e-05	-2.254	-2.508	0.006	-3.634	-1	-1	0	-1	REGULATION	PROTEIN DEGRADATION	F2	CAGL0L13156g	Type II	DOWN	DOWN	0	DOWN	CAGL0L13156g	YLR073C	S000004063	YLR073C	RFU1	Protein that inhibits Doa4p deubiquitinating activity; contributes to ubiquitin homeostasis by regulating the conversion of free ubiquitin chains to ubiquitin monomers by Doa4p; GFP-fusion protein localizes to endosomes	-3.793	5.720e-06	0.827	1.628e-02	0.044	9.999e-01	0.578	3.281e-01
CAGL0L13354g	TNR1	Putative nicotinamide transporter; strongly induced under niacin-limiting conditions	0.548	5.112e-02	0.073	7.484e-01	2.074	4.680e-06	2.756	1.129e-06	0.583	0.023	4.957	4.712	0	0	1	1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0L13354g	OFF	0	0	UP	UP	CAGL0L13354g	YLR237W	S000004227	YLR237W	THI7	Plasma membrane transporter responsible for the uptake of thiamine; contributes to uptake of 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine); member of the major facilitator superfamily of transporters; mutation of human ortholog causes thiamine-responsive megaloblastic anemia	-3.472	1.290e-04	1.267	7.235e-02	0.833	9.999e-01	0.943	4.294e-01
CAGL0M00418g		Ortholog(s) have protein carrier activity, role in protein insertion into mitochondrial inner membrane and mitochondrial intermembrane space protein transporter complex localization	-0.068	6.887e-01	-0.227	3.002e-01	0.148	5.888e-01	1.397	7.287e-04	-0.136	-0.372	0.198	2.335	0	0	0	1	MEMBRANE / CELL WALL	_	Others	CAGL0M00418g	OFF	0	0	0	UP	CAGL0M00418g	YJR135W-A	S000007348	YJR135W-A	TIM8	Mitochondrial intermembrane space protein; forms a complex with Tim13p that delivers a subset of hydrophobic proteins to the TIM22 complex for inner membrane insertion; homolog of human TIMM8A, implicated in Mohr-Tranebjaerg syndrome, also known as deafness-dystonia-optic neuronopathy (DDON) syndrome; human TIMM8A can complement yeast null mutant	-0.723	7.810e-04	0.453	8.334e-02	0.157	9.999e-01	-0.484	3.312e-01
CAGL0M00770g	SIR3	Protein involved in subtelomeric silencing; mutants display increased colonization of the mouse kidney relative to the wild-type strain	-0.042	8.103e-01	-0.479	6.116e-02	-0.028	8.791e-01	-1.125	9.217e-04	-0.106	-0.703	-0.237	-2.076	0	0	0	-1	REGULATION	CHROMATIN CONFORMATION	F2	CAGL0M00770g	OFF	0	0	0	DOWN	CAGL0M00770g	YLR442C	S000004434	YLR442C	SIR3	Silencing protein; interacts with Sir2p, Sir4p, and histone H3/H4 tails to establish transcriptionally silent chromatin; required for spreading of silenced chromatin; recruited to chromatin through interaction with Rap1p; C-terminus assumes variant winged helix-turn-helix (wH) fold that mediates homodimerization, which is critical for holo-SIR complex loading; required for telomere hypercluster formation in quiescent yeast cells; has paralog ORC1 from whole genome duplication	0.252	8.910e-02	-0.475	2.045e-02	0.109	9.999e-01	-0.007	9.822e-01
CAGL0M01364g	CBF3D	Centromere binding factor 3d; kinetochore protein with homology to human SKP1	-0.577	8.871e-03	0.316	3.263e-01	-0.968	4.474e-04	0.4	2.322e-01	-0.731	0.343	-2.559	0.59	0	0	-1	0	REGULATION	OTHERS	F2	CAGL0M01364g	OFF	0	0	DOWN	0	CAGL0M01364g	YDR328C	S000002736	YDR328C	SKP1	Evolutionarily conserved kinetochore protein; part of multiple protein complexes, including the SCF ubiquitin ligase complex, the CBF3 complex that binds centromeric DNA, and the RAVE complex that regulates assembly of the V-ATPase; protein abundance increases in response to DNA replication stress	0.359	3.110e-02	0.29	1.076e-01	0.008	9.999e-01	0.031	9.458e-01
CAGL0M01562g		Ortholog of S. cerevisiae : YDR391C, Debaryomyces hansenii CBS767 : DEHA2D01298g and Saccharomyces cerevisiae S288C : YDR391C	0.972	6.599e-04	1.68	3.068e-05	-0.035	8.518e-01	-0.417	1.001e-01	1.078	2.135	-0.254	-0.838	0	1	0	0	UNCLASSIFIED	_	Others	CAGL0M01562g	OFF	0	UP	0	0	CAGL0M01562g	YDR391C	S000002799	YDR391C		Putative protein of unknown function; possibly involved in zinc homeostasis; Bdf1p-dependent transcription induced by salt stress; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus	1.366	1.760e-04	0.337	1.217e-01	-0.183	9.999e-01	-0.19	6.655e-01
CAGL0M02167g		Ortholog of S. cerevisiae : PRM4 and Saccharomyces cerevisiae S288C : YPL156C	0.59	6.558e-04	-0.024	9.158e-01	1.027	4.634e-05	0.29	1.885e-01	0.633	-0.105	2.371	0.399	0	0	1	0	METABOLISM	OTHERS	F1	CAGL0M02167g	OFF	0	0	UP	0	CAGL0M02167g	YPL156C	S000006077	YPL156C	PRM4	Pheromone-regulated protein proposed to be involved in mating; predicted to have 1 transmembrane segment; transcriptionally regulated by Ste12p during mating and by Cat8p during the diauxic shift	1.42	2.800e-05	-0.134	7.609e-01	-0.046	9.999e-01	-0.461	5.230e-01
CAGL0M02211g	PEP4	Putative aspartyl protease Saccharopepsin precursor; expression upregulated in biofilm vs planktonic cell culture	2.178	3.030e-05	1.849	1.369e-05	0.048	6.576e-01	0.704	7.520e-03	2.488	2.357	-0.05	1.124	1	1	0	0	MEMBRANE / CELL WALL	_	Others	CAGL0M02211g	OFF	UP	UP	0	0	CAGL0M02211g	YPL154C	S000006075	YPL154C	PEP4	Vacuolar aspartyl protease (proteinase A); required for posttranslational precursor maturation of vacuolar proteinases; important for protein turnover after oxidative damage; plays a protective role in acetic acid induced apoptosis; synthesized as a zymogen, self-activates	4.042	9.090e-07	-0.436	4.568e-02	-0.076	9.999e-01	-0.048	9.228e-01
