C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29
CAGL0L06578g		Ortholog(s) have ubiquitin ligase activator activity	0.932	2.351e-04	1.928	6.553e-05	0.136	2.767e-01	0.044	8.773e-01	1.032	2.461	0.169	-0.031	0	1	0	0	AMA1	REGULATION	OTHERS	F2	CAGL0L06578g	OFF	0	UP	0	0
CAGL0L06666g	YHB1	Putative flavohemoglobin, involved in nitric oxide detoxification	-1.556	3.253e-04	-3.196	2.828e-05	-1.353	2.984e-04	-2.585	1.059e-04	-1.875	-4.274	-3.511	-4.63	0	-1	-1	-1	YHB1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L06666g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0L06776g		Has domain(s) with predicted DNA-binding transcription factor activity, sequence-specific DNA binding, zinc ion binding activity and role in regulation of transcription, DNA-templated	-0.595	3.065e-02	1.888	3.306e-04	0.44	1.453e-01	-1.497	9.964e-04	-0.752	2.408	0.92	-2.728	0	1	0	-1		REGULATION	UNKNOWN	F2	CAGL0L06776g	Type I	0	UP	0	DOWN
CAGL0L06864g		Putative protein related to ECM3; gene is downregulated in azole-resistant strain	2.542	3.706e-04	3.08	4.852e-06	1.062	1.445e-04	0.653	3.046e-02	2.913	3.975	2.457	1.034	1	1	1	0		UNCLASSIFIED	_	Others	CAGL0L06864g	Type II	UP	UP	UP	0
CAGL0L07480g		Ortholog(s) have DNA-binding transcription factor activity, double-stranded DNA binding, sequence-specific DNA binding activity	2.282	1.534e-06	1.125	2.943e-04	0.671	8.294e-02	-0.405	7.713e-02	2.609	1.405	1.489	-0.816	1	0	0	0	NRG2	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0L07480g	OFF	UP	0	0	0
CAGL0L07502g		Putative GPI-linked cell wall protein	0.39	1.381e-01	-1.56	2.246e-03	1.228	1.633e-03	1.57	1.990e-03	0.398	-2.123	2.866	2.639	0	-1	1	1	TIP1	MEMBRANE / CELL WALL	_	Others	CAGL0L07502g	Type I	0	DOWN	UP	UP
CAGL0L07546g		Ortholog(s) have amino acid transmembrane transporter activity and role in amino acid transport, transmembrane transport	-0.347	2.296e-01	0.929	1.782e-03	-0.424	2.006e-02	1.248	6.604e-04	-0.462	1.148	-1.216	2.075	0	0	0	1	BAP3	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0L07546g	OFF	0	0	0	UP
CAGL0L08114g		Has domain(s) with predicted structural constituent of ribosome activity, role in translation and ribosome localization	-1.811	1.900e-04	-1.444	6.280e-05	-0.212	8.139e-02	-0.906	1.209e-03	-2.172	-1.971	-0.692	-1.693	-1	0	0	0		METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L08114g	Type II	DOWN	DOWN	0	DOWN
CAGL0L08118g		Ortholog(s) have mRNA binding activity, role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), ribosomal small subunit assembly and small-subunit processome localization	-1.79	1.055e-04	-1.527	7.552e-05	-0.252	1.301e-01	-1.344	2.332e-04	-2.148	-2.08	-0.79	-2.459	-1	-1	0	-1	RPS14A	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L08118g	Type II	DOWN	DOWN	0	DOWN
CAGL0L08184g	FEN1	Predicted fatty acid elongase with role in sphingolipid biosynthetic process; mutants show reduced sensitivity to caspofungin and increased sensitivity to micafungin	-1.546	8.454e-05	-2.064	2.373e-05	-0.184	2.330e-01	-0.694	2.046e-02	-1.863	-2.787	-0.623	-1.322	0	-1	0	0	ELO2	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0L08184g	OFF	DOWN	DOWN	0	0
CAGL0L08294g		Ortholog(s) have role in axial cellular bud site selection and cell division site, cellular bud neck, cellular bud neck septin ring, incipient cellular bud site, integral component of plasma membrane localization	-0.392	4.484e-02	-0.452	4.148e-02	0.115	4.363e-01	1.268	2.414e-04	-0.515	-0.668	0.116	2.11	0	0	0	1	AXL2	UNCLASSIFIED	_	Others	CAGL0L08294g	OFF	0	0	0	UP
CAGL0L08426g	SUE1	Ortholog(s) have role in protein catabolic process and mitochondrial envelope localization	1.797	9.604e-03	0.433	2.218e-01	-0.282	2.639e-01	0.062	8.859e-01	2.043	0.496	-0.864	0	1	0	0	0	SUE1	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L08426g	OFF	UP	0	0	0
CAGL0L08756g		Ortholog(s) have role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) and nucleus, preribosome, small subunit precursor localization	-1.251	6.423e-04	-1.055	3.941e-04	-0.122	5.423e-01	-1.119	6.789e-04	-1.518	-1.46	-0.468	-2.065	0	0	0	-1	RRP12	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L08756g	Type II	DOWN	0	0	DOWN
CAGL0L09020g		Ortholog(s) have role in ATP export, carbon catabolite repression of transcription from RNA polymerase II promoter by glucose, cellular response to alkaline pH and cellular response to lithium ion, more	0.274	1.041e-01	0.146	5.128e-01	0.502	4.189e-03	1.279	2.456e-04	0.263	0.118	1.072	2.128	0	0	0	1	SNF8	REGULATION	PROTEIN DEGRADATION	F2	CAGL0L09020g	OFF	0	0	0	UP
CAGL0L09086g		Ortholog(s) have 2-methylcitrate synthase activity, citrate (Si)-synthase activity, role in propionate catabolic process, 2-methylcitrate cycle, tricarboxylic acid cycle and mitochondrion localization	0.752	3.133e-03	1.282	7.715e-04	0.995	2.628e-04	0.098	7.145e-01	0.821	1.612	2.291	0.064	0	0	1	0	CIT3	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L09086g	Type II	0	UP	UP	0
CAGL0L09108g		Ortholog(s) have role in propionate metabolic process	0.932	8.362e-04	1.858	3.814e-05	0.61	1.241e-03	0.555	3.059e-02	1.032	2.368	1.341	0.862	0	1	0	0	PDH1	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L09108g	OFF	0	UP	0	0
CAGL0L09273g		Ortholog(s) have isocitrate lyase activity, methylisocitrate lyase activity, role in propionate catabolic process, 2-methylcitrate cycle and mitochondrial matrix localization	2.327	4.288e-05	3.401	1.971e-07	1.16	3.476e-04	0.736	5.503e-03	2.661	4.397	2.698	1.18	1	1	1	0	ICL2	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L09273g	Type II	UP	UP	UP	0
CAGL0L09383g	SUT2	Ortholog(s) have role in negative regulation of filamentous growth of a population of unicellular organisms in response to starvation by negative regulation of transcription from RNA polymerase II promoter, more	1.992	1.717e-04	0.418	8.935e-02	0.017	9.487e-01	0.682	7.405e-03	2.271	0.476	-0.126	1.085	1	0	0	0	SUT2	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0L09383g	OFF	UP	0	0	0
CAGL0L09537g		Has domain(s) with predicted FMN binding, catalytic activity, oxidoreductase activity and role in oxidation-reduction process	1.173	5.795e-04	0.861	8.449e-03	1.049	1.875e-04	0.837	8.371e-03	1.314	1.059	2.425	1.355	0	0	1	0		REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L09537g	OFF	0	0	UP	0
CAGL0L10142g	RSB1	Putative sphingolipid flippase; gene is upregulated in azole-resistant strain	-0.448	7.911e-03	-2.089	4.422e-05	-0.295	8.909e-02	-0.958	4.548e-03	-0.58	-2.819	-0.896	-1.784	0	-1	0	0	RSB1	MEMBRANE / CELL WALL	_	Others	CAGL0L10142g	Type II	0	DOWN	0	DOWN
CAGL0L10164g		Ortholog(s) have role in translational termination and nucleus localization	-1.958	3.396e-05	-2.199	1.881e-05	-1.015	4.849e-05	-1.018	2.789e-03	-2.344	-2.964	-2.675	-1.889	-1	-1	-1	0	ETT1	REGULATION	TRANSLATION	F2	CAGL0L10164g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0L10362g		Ortholog of S. cerevisiae : YOR062C and Saccharomyces cerevisiae S288C : YOR062C	2.063	6.954e-06	0.672	6.939e-03	-0.073	5.829e-01	0.452	4.036e-02	2.353	0.811	-0.349	0.682	1	0	0	0	YOR062C	REGULATION	UNKNOWN	F2	CAGL0L10362g	OFF	UP	0	0	0
CAGL0L10406g	CYT1	Ortholog(s) have electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity and role in mitochondrial electron transport, ubiquinol to cytochrome c	-0.967	2.131e-03	-1.844	3.810e-04	0.733	5.706e-03	0.6	5.662e-02	-1.187	-2.497	1.644	0.941	0	-1	0	0	CYT1	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0L10406g	Type I	0	DOWN	UP	0
CAGL0L10582g		Has domain(s) with predicted mannosyl-oligosaccharide glucosidase activity and role in oligosaccharide metabolic process	2.427	7.954e-05	1.176	4.793e-04	0.729	1.807e-04	0.098	7.000e-01	2.779	1.472	1.633	0.063	1	0	0	0	YMR196W	METABOLISM	UNKNOWN	F1	CAGL0L10582g	Type II	UP	0	UP	0
CAGL0L10780g		Ortholog(s) have acetyl-CoA carboxylase activity, role in long-chain fatty acid biosynthetic process and mitochondrion localization	0.831	3.993e-03	0.588	1.819e-02	-0.238	4.064e-02	-1.556	2.140e-04	0.914	0.699	-0.756	-2.83	0	0	0	-1	HFA1	MEMBRANE / CELL WALL	_	Others	CAGL0L10780g	OFF	0	0	0	DOWN
CAGL0L10868g		Ortholog(s) have plasma membrane localization	-1.8	1.376e-05	-0.775	1.434e-03	0.207	1.026e-01	0.01	9.656e-01	-2.159	-1.092	0.343	-0.09	-1	0	0	0	FSF1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0L10868g	OFF	DOWN	0	0	0
CAGL0L10890g		Ortholog(s) have role in cellular response to biotic stimulus, cellular response to starvation, chromosome organization and filamentous growth, more	-1.188	3.724e-04	-0.873	1.389e-03	0.04	8.411e-01	-1.144	2.909e-04	-1.445	-1.221	-0.068	-2.11	0	0	0	-1	YTM1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L10890g	OFF	0	0	0	DOWN
CAGL0L11000g		Ortholog(s) have uroporphyrinogen-III synthase activity and role in heme biosynthetic process	-2.146	3.065e-06	-1.97	5.829e-06	0.081	4.812e-01	-0.184	3.608e-01	-2.564	-2.663	0.033	-0.43	-1	-1	0	0	HEM4	METABOLISM	HEME BIOSYNTHESIS	F1	CAGL0L11000g	OFF	DOWN	DOWN	0	0
CAGL0L11506g		Ortholog(s) have hydroxymethylglutaryl-CoA reductase (NADPH) activity and role in cellular response to drug, ergosterol biosynthetic process, isopentenyl diphosphate biosynthetic process, mevalonate pathway	-0.591	5.604e-02	-1.514	2.282e-04	-0.245	9.808e-02	-0.698	2.130e-02	-0.748	-2.064	-0.772	-1.329	0	-1	0	0	HMG1	REDOX SIGNALING	OTHERS	F3	CAGL0L11506g	OFF	0	DOWN	0	0
CAGL0L11814g		Ortholog(s) have glycolipid floppase activity, ion transmembrane transporter activity, phosphorylative mechanism, phosphatidylcholine flippase activity, phosphatidylethanolamine flippase activity	0.373	1.946e-02	-0.134	6.360e-01	0.652	6.924e-04	1.391	2.076e-03	0.379	-0.25	1.444	2.325	0	0	0	1	DNF1	MEMBRANE / CELL WALL	_	Others	CAGL0L11814g	OFF	0	0	0	UP
CAGL0L11902g		Ortholog(s) have adenylate kinase activity, nucleoside triphosphate adenylate kinase activity, role in nucleotide metabolic process and mitochondrial inner membrane, mitochondrial matrix localization	1.249	1.308e-04	0.849	2.339e-03	1.147	5.530e-04	1.256	5.646e-04	1.402	1.043	2.666	2.088	0	0	1	1	ADK2	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0L11902g	OFF	0	0	UP	UP
CAGL0L11990g		Ortholog(s) have RNA polymerase II activating transcription factor binding, disulfide oxidoreductase activity	5.902	1.183e-06	5.625	1.334e-07	-0.772	3.068e-02	0.298	5.141e-01	6.838	7.321	-2.076	0.412	1	1	-1	0	GRX4	REGULATION	OTHERS	F2	CAGL0L11990g	OFF	UP	UP	0	0
CAGL0L12364g	ERG10	Ortholog(s) have acetyl-CoA C-acetyltransferase activity, role in ergosterol biosynthetic process and cytoplasm, intracellular localization	0.136	3.831e-01	-0.363	1.191e-01	-0.392	4.636e-02	-1.359	1.245e-04	0.102	-0.551	-1.136	-2.485	0	0	0	-1	ERG10	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L12364g	OFF	0	0	0	DOWN
CAGL0L12562g		Ortholog(s) have DNA-binding transcription factor activity, RNA polymerase II-specific, proximal promoter sequence-specific DNA binding activity	0.653	4.263e-03	1.581	4.884e-05	-0.082	6.130e-01	0.368	1.274e-01	0.706	2.005	-0.371	0.536	0	1	0	0	MET31	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0L12562g	OFF	0	UP	0	0
CAGL0L12914g		Ortholog of S. cerevisiae : YKL050C and Saccharomyces cerevisiae S288C : YKL050C	0.696	3.877e-03	-0.84	5.930e-02	0.882	7.764e-04	1.033	2.417e-02	0.757	-1.178	2.011	1.699	0	0	1	0	YKL050C	UNCLASSIFIED	_	Others	CAGL0L12914g	OFF	0	0	UP	0
CAGL0L12936g		Ortholog(s) have role in protein targeting to mitochondrion and integral component of mitochondrial outer membrane, mitochondrial outer membrane localization	-0.555	1.495e-02	-0.722	2.854e-02	-0.264	1.746e-01	1.246	1.902e-03	-0.706	-1.023	-0.819	2.071	0	0	0	1	TOM71	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0L12936g	OFF	0	0	0	UP
CAGL0L13156g		Ortholog(s) have enzyme inhibitor activity, role in ubiquitin recycling and endosome localization	-1.881	3.707e-05	-1.852	5.829e-06	0.07	5.976e-01	-2.015	1.431e-05	-2.254	-2.508	0.006	-3.634	-1	-1	0	-1	RFU1	REGULATION	PROTEIN DEGRADATION	F2	CAGL0L13156g	Type II	DOWN	DOWN	0	DOWN
CAGL0L13354g	TNR1	Putative nicotinamide transporter; strongly induced under niacin-limiting conditions	0.548	5.112e-02	0.073	7.484e-01	2.074	4.680e-06	2.756	1.129e-06	0.583	0.023	4.957	4.712	0	0	1	1		TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0L13354g	OFF	0	0	UP	UP
CAGL0M00418g		Ortholog(s) have protein carrier activity, role in protein insertion into mitochondrial inner membrane and mitochondrial intermembrane space protein transporter complex localization	-0.068	6.887e-01	-0.227	3.002e-01	0.148	5.888e-01	1.397	7.287e-04	-0.136	-0.372	0.198	2.335	0	0	0	1	TIM8	MEMBRANE / CELL WALL	_	Others	CAGL0M00418g	OFF	0	0	0	UP
CAGL0M00770g	SIR3	Protein involved in subtelomeric silencing; mutants display increased colonization of the mouse kidney relative to the wild-type strain	-0.042	8.103e-01	-0.479	6.116e-02	-0.028	8.791e-01	-1.125	9.217e-04	-0.106	-0.703	-0.237	-2.076	0	0	0	-1	SIR3	REGULATION	CHROMATIN CONFORMATION	F2	CAGL0M00770g	OFF	0	0	0	DOWN
CAGL0M01364g	CBF3D	Centromere binding factor 3d; kinetochore protein with homology to human SKP1	-0.577	8.871e-03	0.316	3.263e-01	-0.968	4.474e-04	0.4	2.322e-01	-0.731	0.343	-2.559	0.59	0	0	-1	0	SKP1	REGULATION	OTHERS	F2	CAGL0M01364g	OFF	0	0	DOWN	0
CAGL0M01562g		Ortholog of S. cerevisiae : YDR391C, Debaryomyces hansenii CBS767 : DEHA2D01298g and Saccharomyces cerevisiae S288C : YDR391C	0.972	6.599e-04	1.68	3.068e-05	-0.035	8.518e-01	-0.417	1.001e-01	1.078	2.135	-0.254	-0.838	0	1	0	0	YDR391C	UNCLASSIFIED	_	Others	CAGL0M01562g	OFF	0	UP	0	0
CAGL0M02167g		Ortholog of S. cerevisiae : PRM4 and Saccharomyces cerevisiae S288C : YPL156C	0.591	6.558e-04	-0.024	9.158e-01	1.027	4.634e-05	0.29	1.885e-01	0.633	-0.105	2.371	0.399	0	0	1	0	PRM4	METABOLISM	OTHERS	F1	CAGL0M02167g	OFF	0	0	UP	0
CAGL0M02211g	PEP4	Putative aspartyl protease Saccharopepsin precursor; expression upregulated in biofilm vs planktonic cell culture	2.178	3.030e-05	1.849	1.369e-05	0.048	6.576e-01	0.704	7.520e-03	2.488	2.357	-0.05	1.124	1	1	0	0	PEP4	MEMBRANE / CELL WALL	_	Others	CAGL0M02211g	OFF	UP	UP	0	0
CAGL0M02387g		Ortholog(s) have ATPase-coupled transmembrane transporter activity, role in fatty acid transport and integral component of peroxisomal membrane, peroxisome localization	0.816	2.805e-03	0.458	1.114e-01	1.076	5.126e-05	1.186	6.604e-04	0.897	0.528	2.491	1.967	0	0	1	0	PXA1	TRANSPORT / TRAFFICKING	PEROXISOME	F4	CAGL0M02387g	OFF	0	0	UP	UP
CAGL0M02915g		Ortholog(s) have role in autophagy of peroxisome and peroxisome localization	2.362	5.342e-05	1.347	4.300e-03	0.196	1.375e-01	-0.053	8.961e-01	2.703	1.697	0.317	-0.201	1	0	0	0	ATG36	METABOLISM	PERIXOPHAGY	F1	CAGL0M02915g	OFF	UP	UP	0	0
CAGL0M03003g		Ortholog(s) have role in borate transmembrane transport	4.044	1.489e-06	3.396	4.357e-07	0.347	5.679e-02	0.065	7.952e-01	4.668	4.39	0.689	0.005	1	1	0	0	YMR279C	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0M03003g	OFF	UP	UP	0	0
CAGL0M03025g		Ortholog(s) have DNA-binding transcription activator activity, RNA polymerase II-specific, DNA-binding transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding activity	0.848	1.438e-02	0.958	1.169e-03	1.222	1.462e-05	0.638	8.702e-03	0.934	1.186	2.851	1.007	0	0	1	0	CAT8	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0M03025g	OFF	0	0	UP	0
CAGL0M03377g		Ortholog(s) have 1,4-alpha-glucan branching enzyme activity and role in glycogen biosynthetic process	2.343	8.552e-05	0.894	7.715e-04	0.025	8.369e-01	-0.742	2.005e-02	2.68	1.101	-0.105	-1.407	1	0	0	0	GLC3	REDOX SIGNALING	METABOLISM	F3	CAGL0M03377g	OFF	UP	0	0	0
CAGL0M03795g		Has domain(s) with predicted nucleic acid binding, nucleotide binding activity	0.06	6.484e-01	-1.904	3.177e-05	0.018	8.711e-01	-0.27	3.067e-01	0.013	-2.576	-0.122	-0.58	0	-1	0	0		REGULATION	OTHERS	F2	CAGL0M03795g	OFF	0	DOWN	0	0
CAGL0M04191g	YPS1	Yapsin family aspartic protease; predicted GPI-anchor; complements cell wall defect phenotypes of S. cerevisiae yps1 mutant; regulation of pH homeostasis under acid conditions; induced by high temperature, Slt1- and Crz1p-dependent	-0.244	3.377e-01	-1.063	3.482e-03	0.947	1.445e-04	0.818	1.576e-02	-0.342	-1.471	2.172	1.322	0	0	1	0	YPS1	REGULATION	PROTEIN DEGRADATION	F2	CAGL0M04191g	OFF	0	0	UP	0
CAGL0M04499g		Ortholog(s) have proline dehydrogenase activity, role in proline catabolic process to glutamate and mitochondrion localization	0.426	1.479e-02	0.228	2.351e-01	2.012	6.386e-05	1.516	1.397e-04	0.441	0.226	4.804	2.543	0	0	1	1	PUT1	REDOX SIGNALING	OXYGEN DEPENDENT ENZYME	F3	CAGL0M04499g	OFF	0	0	UP	UP
CAGL0M04675g		Ortholog(s) have thiosulfate sulfurtransferase activity	1.918	1.101e-04	0.701	1.505e-02	0.437	3.523e-03	0.07	7.869e-01	2.184	0.848	0.912	0.014	1	0	0	0	RDL1	UNCLASSIFIED	_	Others	CAGL0M04675g	OFF	UP	0	0	0
CAGL0M04873g		Ortholog(s) have role in rRNA export from nucleus and cell surface localization	-1.755	5.012e-05	-1.472	5.246e-05	0.001	9.929e-01	0.976	7.727e-04	-2.107	-2.008	-0.165	1.598	-1	-1	0	0	RPS10A	REGULATION	TRANSLATION	F2	CAGL0M04873g	Type I	DOWN	DOWN	0	UP
CAGL0M05401g		Ortholog of S. cerevisiae : YBR201C-A and Saccharomyces cerevisiae S288C : YBR201C-A	3.115	9.349e-06	2.312	1.390e-06	0.429	9.033e-03	0.737	6.105e-03	3.582	2.966	0.892	1.18	1	1	0	0	YBR201C-A	UNCLASSIFIED	_	Others	CAGL0M05401g	OFF	UP	UP	0	0
CAGL0M05511g	FTH1	Has domain(s) with predicted iron ion transmembrane transporter activity, role in iron ion transmembrane transport and high-affinity iron permease complex localization	2.042	2.525e-06	1.643	2.648e-05	-0.039	7.302e-01	-0.07	8.053e-01	2.329	2.087	-0.263	-0.23	1	1	0	0		TRANSPORT / TRAFFICKING	VACUOLAR MEMBRANE	F4	CAGL0M05511g	OFF	UP	UP	0	0
CAGL0M05665g		Ortholog(s) have endopeptidase inhibitor activity, role in regulation of proteolysis, vacuole fusion, non-autophagic and fungal-type vacuole localization	2.197	1.376e-05	2.126	5.829e-06	0.82	3.523e-03	0.437	1.033e-01	2.51	2.721	1.858	0.656	1	1	0	0	PBI2	REGULATION	PROTEIN DEGRADATION	F2	CAGL0M05665g	Type II	UP	UP	UP	0
CAGL0M05775g		Has domain(s) with predicted RNA binding activity	-1.545	2.467e-05	-0.74	2.333e-03	0.02	8.944e-01	-1.165	2.283e-04	-1.862	-1.046	-0.117	-2.147	0	0	0	-1		METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0M05775g	Type II	DOWN	0	0	DOWN
CAGL0M05951g		Has domain(s) with predicted oxidoreductase activity, role in oxidation-reduction process and mitochondrion localization	2.142	5.443e-06	1.38	8.431e-05	0.821	1.899e-04	-0.011	9.749e-01	2.445	1.74	1.861	-0.128	1	0	0	0	FMP46	REDOX SIGNALING	THIOL REDOX	F3	CAGL0M05951g	Type II	UP	UP	UP	0
CAGL0M05995g		Ortholog(s) have lipid droplet localization	-0.422	2.178e-01	-1.258	1.476e-03	0.638	1.486e-03	1.439	4.343e-04	-0.549	-1.727	1.409	2.409	0	0	0	1	PET10	REDOX SIGNALING	METABOLISM	F3	CAGL0M05995g	Type I	0	DOWN	0	UP
CAGL0M06369g		Ortholog(s) have role in regulation of cytoplasmic translational fidelity, tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	-1.875	6.857e-05	-1.83	4.506e-05	0.067	6.890e-01	-0.268	2.990e-01	-2.247	-2.478	-0.002	-0.578	-1	-1	0	0		REGULATION	CHROMATIN CONFORMATION	F2	CAGL0M06369g	OFF	DOWN	DOWN	0	0
CAGL0M06457g		Ortholog(s) have calcium ion transmembrane transporter activity, manganese ion transmembrane transporter activity	-1.939	1.127e-05	-1.671	6.255e-05	0.094	5.270e-01	-0.237	3.964e-01	-2.322	-2.27	0.064	-0.522	-1	-1	0	0	GDT1	TRANSPORT / TRAFFICKING	ER/GOLGI TRANSPORT SYSTEM	F4	CAGL0M06457g	OFF	DOWN	DOWN	0	0
CAGL0M06633g		Protein of unknown function	2.099	7.328e-05	1.302	1.849e-04	1.199	8.973e-05	0.328	2.475e-01	2.395	1.639	2.796	0.465	1	0	1	0		UNCLASSIFIED	_	Others	CAGL0M06633g	Type II	UP	UP	UP	0
CAGL0M06963g		Ortholog(s) have role in tRNA export from nucleus and cytosol localization	0.099	5.672e-01	1.522	1.148e-02	-0.429	1.481e-02	-1.149	2.629e-02	0.059	1.927	-1.228	-2.118	0	0	0	-1	SOL2	REGULATION	TRANSLATION	F2	CAGL0M06963g	NO	0	0	0	0
CAGL0M07001g		Ortholog(s) have role in TORC1 signaling, protein localization to vacuole and EGO complex, fungal-type vacuole membrane localization	0.692	3.217e-03	0.477	4.652e-02	-0.097	5.362e-01	1.359	1.781e-02	0.752	0.554	-0.406	2.269	0	0	0	1	YCR075W-A	UNCLASSIFIED	_	Others	CAGL0M07001g	NO	0	0	0	0
CAGL0M07271g		Ortholog(s) have 2 iron, 2 sulfur cluster binding, glutathione disulfide oxidoreductase activity, role in [2Fe-2S] cluster assembly, protein maturation by [2Fe-2S] cluster transfer and mitochondrion localization	-2.059	5.748e-06	-1.532	3.906e-05	0.185	1.526e-01	0.52	2.387e-02	-2.462	-2.087	0.29	0.801	-1	-1	0	0		REDOX SIGNALING	THIOL REDOX	F3	CAGL0M07271g	OFF	DOWN	DOWN	0	0
CAGL0M07403g	OAZ1	Ortholog(s) have ornithine decarboxylase inhibitor activity and role in negative regulation of translational frameshifting, regulation of proteasomal protein catabolic process	1.629	5.135e-05	1.897	2.129e-05	0.449	1.340e-02	-0.094	7.007e-01	1.846	2.42	0.941	-0.273	0	1	0	0	OAZ1	REGULATION	PROTEIN DEGRADATION	F2	CAGL0M07403g	OFF	UP	UP	0	0
CAGL0M07656g	ERG5	Putative C22 sterol desaturase	-0.781	3.930e-02	-2.129	6.725e-06	-0.433	1.296e-02	-1.035	8.946e-04	-0.969	-2.872	-1.237	-1.919	0	-1	0	0	ERG5	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0M07656g	Type II	0	DOWN	0	DOWN
CAGL0M07722g		Ortholog(s) have role in cytoplasmic translational initiation and cytoplasmic stress granule, eukaryotic translation initiation factor 3 complex localization	-1.072	7.192e-04	-1.635	2.370e-04	0.276	1.572e-01	-0.297	3.022e-01	-1.309	-2.222	0.516	-0.628	0	-1	0	0	CLU1	REGULATION	TRANSLATION	F2	CAGL0M07722g	OFF	0	DOWN	0	0
CAGL0M08184g	STE3	Putative a-factor pheromone receptor	2.053	6.954e-06	1.109	2.602e-04	0.776	3.475e-04	-0.383	1.398e-01	2.342	1.384	1.749	-0.778	1	0	0	0	STE3	REGULATION	SIGNAL TRANSDUCTION	F2	CAGL0M08184g	Type II	UP	0	UP	0
CAGL0M08602g		Ortholog(s) have ATPase-coupled cation transmembrane transporter activity, copper ion binding activity	1.785	2.210e-05	1.745	3.479e-05	-0.765	1.676e-04	-0.248	2.739e-01	2.028	2.221	-2.059	-0.543	1	1	-1	0	CCC2	TRANSPORT / TRAFFICKING	ER/GOLGI TRANSPORT SYSTEM	F4	CAGL0M08602g	Type I	UP	UP	DOWN	0
CAGL0M09020g		Ortholog(s) have succinate:fumarate antiporter activity, role in acetate catabolic process, carbon utilization, fatty acid catabolic process, fumarate transport, succinate transport and mitochondrion, plasma membrane localization	0.733	4.295e-03	0.355	2.238e-01	1.532	5.299e-05	0.611	4.026e-02	0.8	0.394	3.618	0.961	0	0	1	0	SFC1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0M09020g	OFF	0	0	UP	0
CAGL0M09229g		Has domain(s) with predicted membrane localization	1.268	6.469e-04	0.49	5.468e-02	0.894	9.039e-05	0.041	9.243e-01	1.424	0.571	2.041	-0.037	0	0	1	0	YJR085C	UNCLASSIFIED	_	Others	CAGL0M09229g	OFF	0	0	UP	0
CAGL0M09581g	ATP1	F1F0-ATPase complex, F1 alpha subunit	-0.601	2.631e-02	-0.814	6.865e-03	0.699	1.092e-02	1.977	6.968e-05	-0.759	-1.143	1.56	3.351	0	0	0	1	ATP1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0M09581g	OFF	0	0	0	UP
CAGL0M09669g		Ortholog(s) have calcium-dependent cysteine-type endopeptidase activity, cysteine-type endopeptidase activity	0.233	1.253e-01	0.771	2.406e-03	0.57	3.681e-03	1.298	4.250e-04	0.215	0.94	1.24	2.162	0	0	0	1	RIM13	METABOLISM	POST TRANSLATIONAL MODIFICATION	F1	CAGL0M09669g	OFF	0	0	0	UP
